"","Title","Author_URL","Author_Name","App_Version","Rating","Review","Date"
"275","Reboots on sign on screen","https://itunes.apple.com/us/reviews/id38859061","Skeeter","8.1",1,"Latest update from yesterday causes app to constant reboot even before you can try to login!   Please fix this on iPhone XS Max",2019-03-06
"276","App crashing after update","https://itunes.apple.com/us/reviews/id445264654","CodiStewart","8.1",1,"App won't load and crashes at opening after update, fix it",2019-03-06
"277","Update mess up","https://itunes.apple.com/us/reviews/id234603858","Toby browning","8.1",1,"When my update happen it want allow me to look at my app it just comes on then cuts off",2019-03-06
"278","Keeps crashing with recent update","https://itunes.apple.com/us/reviews/id139929494","Rcollazo727","8.1",1,"Every time I attempt to log on the app crashes and I am unable to access my accounts",2019-03-06
"279","Latest update crashes on iPhone 8","https://itunes.apple.com/us/reviews/id13159863","S2Genie","8.1",1,"The latest update crashes during startup on iPhone 8. Avoid if you can.",2019-03-06
"280","App crash","https://itunes.apple.com/us/reviews/id8992554","Charlesjharris","8.1",1,"The latest version is crashing all the time.
Please fix it. I have never had problems with BofA, I’ve been a customer since 2002. 
The app won’t even let me sign in. I deleted it and re-downloaded it, no change.",2019-03-06
"281","Latest update","https://itunes.apple.com/us/reviews/id238187851","Mishondy","8.1",1,"With the latest update, the app keeps crashing. Please fix this.",2019-03-06
"282","Something is terribly wrong","https://itunes.apple.com/us/reviews/id137237972","Toekick","8.1",2,"Something is terrible with your new update . I can’t even get to the login screen , it keeps on force closing on me every time I open the app .... I’ve already deleted the app off my phone and tried reinstalling and same thing keeps happening ...",2019-03-06
"283","8.1 Mobile update","https://itunes.apple.com/us/reviews/id678900204","x keo x","8.1",3,"Did the required update as requested for 8.1 when I access the account it just drops out has anyone else had this problem I have an iPhone",2019-03-06
"284","Broken 3/6/19","https://itunes.apple.com/us/reviews/id500875345","Tex Rickard","8.1",1,"Updated program this morning now it kicks me out immediately after log in??",2019-03-06
"285","Keeps crashing","https://itunes.apple.com/us/reviews/id38605239","Jeff & Danielle & Vv and Bg","8.1",1,"Ever since the last update the app doesn’t work at all. It opens and starts the Face ID login process, then immediately crashes. Then it starts the Face ID login process again, then crashes, over and over and over.",2019-03-06
"286","App not working","https://itunes.apple.com/us/reviews/id27237713","JuanCarlos2356","8.1",1,"After the update today.  The app isn’t working.  You try to open it and it immediately kicks you out.",2019-03-06
"287","Crashes on start up","https://itunes.apple.com/us/reviews/id100255517","BoriJinx","8.1",1,"Please fix this ASAP!!! I need access to my account at all times. Did anyone test the update before putting it out??",2019-03-06
"288","App is Crashing at Login","https://itunes.apple.com/us/reviews/id275779628","PRMinx","8.1",1,"App is crashing at login. Can’t access.",2019-03-06
"289","No iPhone love","https://itunes.apple.com/us/reviews/id524843865","tau2725nyc","8.1",1,"Last update killed the BOA on my iPhone X, please have it corrected!",2019-03-06
"290","New update doesn’t work","https://itunes.apple.com/us/reviews/id415511460","Coleslaw29","8.1",1,"Please fix the update you just released. It closes automatically during log in",2019-03-06
"291","Bugs","https://itunes.apple.com/us/reviews/id631124027","skrumm14","8.1",1,"The latest update has killed your app. It won’t load now. As soon as the login screen opens the app crashes, reboots and repeat. It’s now unusable.",2019-03-06
"292","Version 8.1","https://itunes.apple.com/us/reviews/id191137653","lsdftbwc","8.1",1,"After version 8.1 was installed on my IPhone, i can no longer login. The app keeps cycling between the splash screen followed by the login screen.",2019-03-06
"293","Latest update makes app crash","https://itunes.apple.com/us/reviews/id138796744","Jbazqqqqqqqqq","8.1",1,"Latest update makes app crash",2019-03-06
"294","App won’t even open now","https://itunes.apple.com/us/reviews/id224351149","Gnocca2000","8.1",1,"With the new update today my app won’t even open please fix immediately",2019-03-06
"295","New version crashing","https://itunes.apple.com/us/reviews/id33226442","Jon Braunstein","8.1",1,"The newest version crashes and reloads on my phone. I tried removing and reinstalling, but it still crashes on the login page.",2019-03-06
"296","App crashes on startup","https://itunes.apple.com/us/reviews/id130319803","Khunt8211","8.1",1,"New update has rendered app useless. It was great before.",2019-03-06
"297","Latest version is inoperable","https://itunes.apple.com/us/reviews/id26530514","f*€£!","8.1",1,"The latest version of the app doesn’t work.  At all. When I open it and try to sign in, it crashes and closes every time. Terrible!",2019-03-06
"298","Help!","https://itunes.apple.com/us/reviews/id234455019","Meremur","8.1",2,"I have never had a problem with the app, it’s worked perfectly in the past up until this last upgrade... now it won’t even let me log in (and not because of log in credentials) - I click on the app and it brings up the initial screen as if it’s going  to let me log on, but then the screen goes black and the app disappears and sends me back to my regular phone screen. What’s going on?",2019-03-06
"299","Crashing","https://itunes.apple.com/us/reviews/id468078301","Stephanillax2258","8.1",2,"App keeps crashing. My phone is updated to the latest version as is the b of a app. I tried deleting and reinstalling. Nothing is working :(",2019-03-06
"300","Broken","https://itunes.apple.com/us/reviews/id20856480","geoffcl","8.1",1,"The new version of this app crashes every time I try to sign in",2019-03-06
"301","Worst support ever","https://itunes.apple.com/us/reviews/id639913070","sj-03062019","8.1",1,"The app has been crashing at the signin/fingerprint/face-id prompt since the update yesterday (Feb-05-2019)
The support number takes you to a voice-response that has no options to capture or address this issue.
And the final response after a slew of options is ‘All our offices are closed as of now’
Please try the mobile-banking app or website.
Being a preferred platinum member, I couldn’t have asked for more premium service.",2019-03-06
"302","Smh","https://itunes.apple.com/us/reviews/id568987785","Mrman08","8.1",1,"Ever since the update, I’m having a hard time with the app. Can’t log in or stay log in.  Please fix",2019-03-06
"303","Hey, Developers!","https://itunes.apple.com/us/reviews/id459454972","ARGOUA","8.1",5,"Add ShopSafe feature to mobile app, please!",2019-03-06
"304","App won’t open","https://itunes.apple.com/us/reviews/id656935909","kleelpla","8.1",1,"App won’t open and is crashing after this mornings update",2019-03-06
"305","Can’t open","https://itunes.apple.com/us/reviews/id42249836","The Independent Critic","8.1",1,"After the latest update the app crashes as soon as it opens",2019-03-06
"306","Stopped working!","https://itunes.apple.com/us/reviews/id102456542","I'm not trying another!","8.1",1,"Upgraded to 8.1 and the app won’t open now!",2019-03-06
"307","v8.1 update crashes","https://itunes.apple.com/us/reviews/id20904721","SteelerFanLisa","8.1",1,"v8.1 crashes before account information loads",2019-03-06
"308","App resets at login screen","https://itunes.apple.com/us/reviews/id217106100","Haljust","8.1",1,"As soon as I updated the app, I tried to log in but the app crashes and restarts every time. Please fix!",2019-03-06
"309","Version 8.1 doesn’t work","https://itunes.apple.com/us/reviews/id157192057","Mechanical Engineer 01","8.1",1,"Just got the newest BofA update, version 8.1.  It crashes as soon as it opens.  I have an iPhone 10 with the latest iOS.",2019-03-06
"310","The recently version is not working","https://itunes.apple.com/us/reviews/id140445646","24raul","8.1",1,"I can’t open the new version, it crash when I see the Face ID log in, iPhone XS Max",2019-03-06
"311","Updated now can’t open","https://itunes.apple.com/us/reviews/id215860785","Samtatw","8.1",1,"Can’t open app after most recent update, crashes immediately",2019-03-06
"312","Fix please","https://itunes.apple.com/us/reviews/id501806274","BritBrat8388","8.1",1,"I have had this bank for a while and I’ve had the mobile app for years. I’ve never had this problem of it not working please fix it!",2019-03-06
"313","Glitching","https://itunes.apple.com/us/reviews/id332019897","MrsFeher","8.1",1,"Is anyone else’s app glitching this morning after the new update?? I can’t even get into the app. It opens up for my login and closes back out over and over again.",2019-03-06
"314","Please fix ASAP! App crashes","https://itunes.apple.com/us/reviews/id104851806","NoSoupForu123","8.1",1,"Cannot open and immediately crashes. Please fix or revert back to earlier release",2019-03-06
"315","Won’t even open","https://itunes.apple.com/us/reviews/id80015283","badapps78554","8.1",1,"Downloaded a new update, and now the app won’t even open - it just crashes every time I try to log in",2019-03-06
"316","Version 8.1","https://itunes.apple.com/us/reviews/id149557053","IMJOK","8.1",1,"Crashes on Face ID- iPhoneX",2019-03-06
"317","Crashing","https://itunes.apple.com/us/reviews/id41163501","the one and onlykingkong","8.1",1,"Since the last update my mobile app has been crashing when I try to login.",2019-03-06
"318","Crashes","https://itunes.apple.com/us/reviews/id317775927","outlaw_trucker","8.1",3,"The app crashes now",2019-03-06
"319","Latest update crashing","https://itunes.apple.com/us/reviews/id19842148","Jim F.","8.1",1,"Can’t get to the login screen",2019-03-06
"320","New update","https://itunes.apple.com/us/reviews/id340391778","Cramerdo2","8.1",1,"New update won’t even open the app.",2019-03-06
"321","Instant crash","https://itunes.apple.com/us/reviews/id461252934","Stimey4477","8.1",1,"The app crashes every time before I’m even able to sign in.  The new update is worthless.",2019-03-06
"322","HORRIBLE UPDATE","https://itunes.apple.com/us/reviews/id127839193","Trexbeast","8.1",1,"The app won’t open any more.",2019-03-06
"323","Crashes app crashes after update on 3/5/19","https://itunes.apple.com/us/reviews/id168865511","NativeBulltrout","8.1",1,"Crashes app crashes after update on 3/5/19.  Uninstalled and reinstalled app.  I cannot even sign in prior to app crashing.",2019-03-06
"324","Help!","https://itunes.apple.com/us/reviews/id105502997","the deported","8.1",5,"After latest update it won’t open and keeps crashing!!! I need to pay my bills!!! Heeeelp!!",2019-03-06
"325","Crashing","https://itunes.apple.com/us/reviews/id19164061","Sean szczyg","8.1",1,"Will not open since update",2019-03-06
"326","Inaccessible","https://itunes.apple.com/us/reviews/id110900843","bbr33zy","8.1",1,"I can’t access the app. When I open the app it immediately crashes and turns to a black screen. All of this after an update that happened this morning.",2019-03-06
"327","Crash","https://itunes.apple.com/us/reviews/id133796317","Security SC","8.1",1,"Just downloaded the update and now the app won’t run!",2019-03-06
"328","Crashing! Help!","https://itunes.apple.com/us/reviews/id293147647","AshThe3rd","8.1",1,"Updated this morning and now it’s crashing and force closing before sign in.",2019-03-06
"329","Keeps crashing","https://itunes.apple.com/us/reviews/id987935933","hamma59","8.1",1,"I just downloaded the newest version of this app and it keeps crashing at the log in screen. I have deleted and reinstalled the app and have rebooted my phone and it continues to crash. My phone has the newest IOS software. 0 stars if possible. Please fix this.",2019-03-06
"330","App Crash after recent update","https://itunes.apple.com/us/reviews/id332580310","CiciLela","8.1",1,"The App continues to crash after yesterday’s update.  Can’t even launch the app and is useless.",2019-03-06
"331","Unable to use","https://itunes.apple.com/us/reviews/id136183964","JJoe84","8.1",1,"The current version crashes every time at start up. I have deleted it and re-installed it without any luck.",2019-03-06
"332","!!!Crashed by Update!!!","https://itunes.apple.com/us/reviews/id115588893","something66","8.1",1,"Ever since the update about a day ago ~3/5/19, it will not work. 
I open the app, and it crashes to a black screen then my home screen. I have tried uninstall/reinstall several times with reboots in between (like it’s a Windows machine lol). 
PLEASE FIX THE APP. PUSH ANOTHER UPDATE OR SOMETHING THAT WILL “CLEAN” MY INSTALL. 

Thanks in advance!",2019-03-06
"333","Nope","https://itunes.apple.com/us/reviews/id33465418","Tliberat","8.1",1,"New update crashes",2019-03-06
"334","03/06/19 update broke BoA","https://itunes.apple.com/us/reviews/id129001888","fletchertwc","8.1",2,"The 3/6/19 update broke Touch ID. When I attempt to open the app it crashes, reopens, crashes and loops until you close the app",2019-03-06
"335","V8.1 Crashes Upon Opening","https://itunes.apple.com/us/reviews/id33787386","zzt","8.1",1,"I’m a regular user of the BofA banking app and with the release of 8.1 it’s become unusable. The app crashes immediately upon opening. I’ve installed. Reinstalled. Rebooted. Several times now with no change in behavior. This is a critical issue for me as 90% of my banking is done via this app. Please update ASAP or I’ll be forced to leave BofA altogether.",2019-03-06
"336","Crash!","https://itunes.apple.com/us/reviews/id28459276","amcav","8.1",1,"App crashing since latest update, will not open on iPhone X!",2019-03-06
"337","Cant open app after your 8.1 update","https://itunes.apple.com/us/reviews/id20479373","Tomas Nieves","8.1",1,"App will not open after your 8.1 update. Pls help as I cant get into my accounts.",2019-03-06
"338","New update","https://itunes.apple.com/us/reviews/id143904372","Raibwitit","8.1",1,"Does not work.",2019-03-06
"339","Dont do new update.","https://itunes.apple.com/us/reviews/id417766494","Sutten M","8.1",3,"The apps great but ever since most recent update the app immediately crashes. It will restart itself and then immediately crash again and it will do that over and over and over. Just a heads up.",2019-03-06
"340","App keeps crashing since update.","https://itunes.apple.com/us/reviews/id100810360","Joelster's","8.1",1,"I’ve deleted and reinstalled app twice but it keeps closing every time since update a day ago",2019-03-06
"341","Latest update a disaster","https://itunes.apple.com/us/reviews/id154105111","Bajanjack","8.1",1,"App was great until today’s update- it now keeps crashing",2019-03-06
"342","3/6/19 update","https://itunes.apple.com/us/reviews/id204254845","MommaVC","8.1",1,"DOES NOT OPEN!!!  Please provide a fix for this, I need to pay some bills.",2019-03-06
"343","App keeps crashing","https://itunes.apple.com/us/reviews/id46225109","Bigtntx","8.1",2,"Great app until yesterday’s update. Now it keeps crashing as soon as I attempt to open it. Tried deleting and reinstalling but does the same thing.",2019-03-06
"344","Doesn’t work anymore","https://itunes.apple.com/us/reviews/id311113445","No testing?","8.1",3,"Since the last update, the app no longer launches.",2019-03-06
"345","Crashing.","https://itunes.apple.com/us/reviews/id102130948","MetalZircon","8.1",1,"Just had an update and it’s crashing now. I’m on iPhone 6.",2019-03-06
"346","Crashes","https://itunes.apple.com/us/reviews/id25524300","leeme1974","8.1",1,"New update crashes my phone. Will not start app.",2019-03-06
"347","Crashes","https://itunes.apple.com/us/reviews/id164476479","Paris all the way","8.1",1,"New update crashes",2019-03-06
"348","New Update crashes","https://itunes.apple.com/us/reviews/id161769034","Felcot","8.1",4,"I love the app. It has always worked well but with this update, it keeps crashing even before opening. Please fix it.",2019-03-06
"349","EPIC FAILURE!","https://itunes.apple.com/us/reviews/id15147218","Jetrider1ny","8.1",1,"Unbelievable that BOA can’t get an app to work correctly. I’m done!",2019-03-06
"350","Update","https://itunes.apple.com/us/reviews/id117766425","Cictyu","8.1",3,"Since I updated my app this morning I can’t log on to my account. Seems as though the update has a glitch. Please fix",2019-03-06
"351","March 6, 2019 Update","https://itunes.apple.com/us/reviews/id546579468","'Airry Pottah","8.1",1,"The latest iOS update crashes the app with every log in attempt. Please fix this ASAP!",2019-03-06
"352","App crashes on startup","https://itunes.apple.com/us/reviews/id39877360","Coffenated","8.1",1,"The app is crashing on startup and login with FaceID. Please fix!",2019-03-06
"353","updates","https://itunes.apple.com/us/reviews/id564392318","smh2052","8.1",3,"i updated my app last night and now when i go to open it it shuts itself down.  very annoying",2019-03-06
"354","8.1 update crash","https://itunes.apple.com/us/reviews/id197657482","dqnnymac44","8.1",1,"Never had an issue just went to use app, and won’t get in past sign in screen and just crashes and restarts. Tried uninstall and reinstall and reboot, same issue. Fix!!!",2019-03-06
"355","What Happened?","https://itunes.apple.com/us/reviews/id333620848","JAX beach gal","8.1",1,"I just updated my app per apples request and now I cannot log into BOA. It won’t even stay on my screen. It keeps shutting off. Please fix this!",2019-03-06
"356","DO NOT UPDATE","https://itunes.apple.com/us/reviews/id29475880","Kenk from ma","8.1",1,"Completely crashes my iPad.   Can not kill the app.  It cycles through logging in with Face ID, opening, then back to Face ID.  You need to restart the iPad to make it useful again.",2019-03-06
"357","Please fix update ASAP!","https://itunes.apple.com/us/reviews/id26026598","thisyrsgrl","8.1",1,"Can’t even open the app since the update... it just crashes! Terrible inconvenience as people depend and rely on this app! Please fix so we’re able to use it again!",2019-03-06
"358","App crashes","https://itunes.apple.com/us/reviews/id20417289","Justin McFeets","8.1",1,"Version 8.1 on iPhone 6S (iOS 12.1.4) crashes at the login screen making the app unusable.",2019-03-06
"359","Constantly crashing","https://itunes.apple.com/us/reviews/id115828071","Nakali_","8.1",1,"With the last update, the app crashes IMMEDIATELY after you try opening it!!! 🤬",2019-03-06
"360","Crashes before it opens","https://itunes.apple.com/us/reviews/id37786087","85bmr","8.1",1,"The latest version of the app keeps crashing while its trying to open so its completely useless on my iPhone.",2019-03-06
"361","Crashes","https://itunes.apple.com/us/reviews/id107330918","Mauinix","8.1",3,"App crashes on start up",2019-03-06
"362","Can’t even open the app!!!","https://itunes.apple.com/us/reviews/id517233873","Cubarican1821","8.1",1,"My phone automatically downloaded the new version and now I can’t even get into the app. As soon as it shows the login it goes back to the Bank of America logo and then ends up closing out of the app itself and back to my home screen. Please fix this ASAP as I only use my app to check my finances and pay bills. Hope this is corrected quickly.",2019-03-06
"363","Today’s update does not work. Urgent IPhone 10","https://itunes.apple.com/us/reviews/id18263859","Professor47","8.1",1,"Does not work!!!!!!!!!!",2019-03-06
"364","Unusable.","https://itunes.apple.com/us/reviews/id15946151","Prokanda","8.1",1,"App just crashes a second after launch. Sometimes it gets as far as completing the Face ID scan, but that’s it. It just repeated loops through the startup animation, crashes, and relaunches itself. Restarted phone, removed and reinstalled the app, nothing works.",2019-03-06
"365","3/5/19 update","https://itunes.apple.com/us/reviews/id4582229","JustNormUser","8.1",1,"With the new update on 3/5/19 I am unable to sign into BoA.  I even uninstalled and reinstalled the app",2019-03-06
"366","APP KEEPS CRASHING BEFORE LOG IN!","https://itunes.apple.com/us/reviews/id431240890","Christina😍","8.1",1,"Everytime I open the app and try the Face ID log in, the app crashes, I never had this problem before",2019-03-06
"367","Update crashing!!","https://itunes.apple.com/us/reviews/id158932751","Equestrian212","8.1",1,"App just updated 3/6/19.  Crashes when logging in!  Will not open!",2019-03-06
"368","Update mess","https://itunes.apple.com/us/reviews/id542046167","Boss lady Target","8.1",1,"Just updated and now the app won't stay open. Takes you to log in screen then immediately closes itself out. Fix it!",2019-03-06
"369","Usually a great app","https://itunes.apple.com/us/reviews/id278315314","Domino71379","8.1",3,"Normally one of the easiest banking apps to use. Newest update will not let me access the app on iPhone XS Max",2019-03-06
"370","App crashes","https://itunes.apple.com/us/reviews/id10683828","Little Burto","8.1",1,"I’m glad to see I am not the only one experiencing issues. This needs to be fixed immediately as it crashes upon opening. I even attempted to update my iOS to the latest and it still crashes. This is terrible inconvenience and defeats the purpose of “mobile banking”.",2019-03-06
"371","App crashes","https://itunes.apple.com/us/reviews/id942015298","brian'z","8.1",3,"The app crashes when trying to open",2019-03-06
"372","App not opening","https://itunes.apple.com/us/reviews/id8051418","Abe the man","8.1",1,"Folks 
I just updated my app last night and now it is not opening using iPhone xmax. It keeps trying to open and goes through Face ID and then it closes automatically. Any one experiencing this issue?",2019-03-06
"373","Constant crashing","https://itunes.apple.com/us/reviews/id154563046","Sibler","8.1",1,"Restarts continuously",2019-03-06
"374","Bad update","https://itunes.apple.com/us/reviews/id11329907","jbox4","8.1",1,"It crashes before I can even get it open please fix",2019-03-06
"375","Crash Crash Crash","https://itunes.apple.com/us/reviews/id987927103","suxxxxxxxxxxxx","8.1",1,"Sooooo frustrating to say the least!!!

Open app and all it does is crash.",2019-03-06
"376","Latest update keeps crashing","https://itunes.apple.com/us/reviews/id85375011","Schwoeglah","8.1",2,"Love the app but latest update keeps crashing upon launch.  Delete and reloaded and still crashing.",2019-03-06
"377","Crashes","https://itunes.apple.com/us/reviews/id450356654","einigmia","8.1",1,"In version 8.1, the app now either proceeds to a non-progression when the fingerprint unlock message appears by crashing to black and restarting, then repeating this pattern, or crashes outright, never allowing me to open the app.",2019-03-06
"378","App keeps crashing after update","https://itunes.apple.com/us/reviews/id255492393","Man_ny91","8.1",1,"Please fix can’t access my money!",2019-03-06
"379","Crashing at login?","https://itunes.apple.com/us/reviews/id197448199","rmbrka","8.1",1,"I really liked this app and use it a lot but I can’t get past login anymore via Face ID without it crashing (03-6-19) anyone experiencing the same?",2019-03-06
"380","New update crashing the app and it won’t open","https://itunes.apple.com/us/reviews/id312660406","baddizmp","8.1",1,"I just did the recent update and now it keeps crashing the app. It wouldn’t go pass the login screen and keeps repeating popping up and crashing. Hopefully this can be seen quickly and fixed soon",2019-03-06
"381","App no longer working after latest update","https://itunes.apple.com/us/reviews/id33092204","pjbaet","8.1",1,"Your app is no longer opening or working on my iPhone X after the latest update. App opens up shows log in screen then goes back to Red Home screen over and over.",2019-03-06
"382","8.1 has major bugs","https://itunes.apple.com/us/reviews/id11186432","WJWolff1","8.1",1,"Pls fix",2019-03-06
"383","Instant crash after update","https://itunes.apple.com/us/reviews/id167014234","Rick1980md","8.1",1,"Appears to be a widespread issue after most recent update. iPhone XS.",2019-03-06
"384","iPhone 7plus user","https://itunes.apple.com/us/reviews/id39679214","Piston Bull","8.1",1,"App keeps crashing at sign in screen after latest update.",2019-03-06
"385","Recent update renders the app useless","https://itunes.apple.com/us/reviews/id28830795","Bagbos","8.1",3,"This has always been a great app. Making sure the team knows that the latest update kills the app before it launches (updates in 03/06/19). It tries over and over again to launch and you have to “hard close” the app to do anything else on the phone. It loops over and over again but never fully launches.",2019-03-06
"386","Crashing","https://itunes.apple.com/us/reviews/id270639372","Ra 2019","8.1",5,"This last version is crashing... it doesn’t open. March 06, 2019",2019-03-06
"387","Crash","https://itunes.apple.com/us/reviews/id306361801","Preacher pta","8.1",1,"App won’t stop crashing with recent update !!!",2019-03-06
"388","latest version","https://itunes.apple.com/us/reviews/id411143094","GADU99","8.1",1,"Crashes when logging in!",2019-03-06
"389","Latest version crashes won’t open","https://itunes.apple.com/us/reviews/id235170570","CD32876","8.1",1,"Can’t use the latest version DO NOT update! Stuck in a startup loop and crashes. Please fix fast!!!!",2019-03-06
"390","Something is wrong with this update!","https://itunes.apple.com/us/reviews/id37839411","HaileeSmithh","8.1",1,"I try to open the app and the face recognition immediately closes out the app!",2019-03-06
"391","Not working","https://itunes.apple.com/us/reviews/id666938627","firirjforjrjr","8.1",1,"The new update will not let me login, just shuts down the app when I try to login with fingerprint. If I cancel and try manually, it just keeps retrying to start up again after this newest update. NO STAR rating.",2019-03-06
"392","Keeps crashing","https://itunes.apple.com/us/reviews/id36389686","joeburgos","8.1",1,"New release keeps crashing",2019-03-06
"393","New update","https://itunes.apple.com/us/reviews/id613251958","diva064","8.1",1,"I just updated the app and it’s not working at all, need to fix ASAP!!!!",2019-03-06
"394","latest update crashes app","https://itunes.apple.com/us/reviews/id86578993","_S____","8.1",1,"🤦‍♂️🤦‍♂️🤦‍♂️",2019-03-06
"395","March-6-2019 update crashes instantly","https://itunes.apple.com/us/reviews/id24121512","mtbdudex","8.1",1,"Don’t use this version, it crashes instantly on my iPhone 7+ with latest iOS.",2019-03-06
"396","Version 8.1 broke the app on my phone","https://itunes.apple.com/us/reviews/id180103955","FJR1300a$","8.1",1,"Running iPhone SE with iOS 12.1.4.  Updated to the v8.1 version of the app and now the app starts but immediately crashes.  Been working flawlessly for years until I updated yesterday.",2019-03-06
"397","Instant crashing after new update","https://itunes.apple.com/us/reviews/id557863879","Refumes","8.1",1,"Crashes every time i try to log in",2019-03-06
"398","Update","https://itunes.apple.com/us/reviews/id221602083","Me34,:46","8.1",1,"I updated my app last night and now it’s not letting me log in...it just turns black. Please fix 😩😩",2019-03-06
"399","New update doesn’t work","https://itunes.apple.com/us/reviews/id275556145","Unhappy92","8.1",1,"I got a new update on the app and now the won’t open. Fix this please !",2019-03-06
"400","Ipad","https://itunes.apple.com/us/reviews/id276011508","EDG2018","8.1",1,"Constant resets",2019-03-06
"401","Can’t open app","https://itunes.apple.com/us/reviews/id556255907","mikey_dubbs","8.1",1,"With 8.1, your app no longer works.",2019-03-06
"402","this latest update is trash","https://itunes.apple.com/us/reviews/id108842307","bubbaballs999","8.1",1,"worked fine intill the new update can’t open and access account balances transfers or nothing fix it asap",2019-03-06
"403","Non stop crash on new version","https://itunes.apple.com/us/reviews/id157558008","vsroomy","8.1",1,"Yesterday's update crashes on my iPhone 10 xs max every time it opens. Please fix this ASAP. I use this app daily for my personal and business accounts.",2019-03-06
"404","Started crashing upon opening of app this morning","https://itunes.apple.com/us/reviews/id207664067","RobCanGolf","8.1",1,"Used app yesterday, and everyday for the last several years and worked fine. Woke up this morning, app crashes as sign on screen appears.  Please fix ASAP.  Thank you.",2019-03-06
"405","Crash with new update","https://itunes.apple.com/us/reviews/id458349915","Humbleman2202","8.1",1,"Please do something, the app keep crashing after the recent update",2019-03-06
"406","App is down since update","https://itunes.apple.com/us/reviews/id40387895","Biocycle","8.1",1,"The app is closing at the sign in page. No access to my finances at all through the app right now.",2019-03-06
"407","Fix the New Update","https://itunes.apple.com/us/reviews/id318996478","Jdavis8709","8.1",1,"App crashes immediately when opened. The app restarts itself and then repeatedly crashes again and again. Please fix this.",2019-03-06
"408","App","https://itunes.apple.com/us/reviews/id278464506","RE3III","8.1",1,"Since the latest update. My app never seems to work.

Phone it up to date. The app was updated to 8.1. Cant even sign in. 
Have deleted app and reinstall. Still same issues",2019-03-06
"409","App not working with latest update. 3/6/19","https://itunes.apple.com/us/reviews/id28562591","kimitae","8.1",2,"Not working.",2019-03-06
"410","3/6/19 Update","https://itunes.apple.com/us/reviews/id180778982","Tgibby99","8.1",1,"The app doesn’t load since the new update. Crashes every time. Does anyone test before release?",2019-03-06
"411","Update","https://itunes.apple.com/us/reviews/id15448338","Angelkis","8.1",1,"8.1 update instantly crashes. Can not open the app.",2019-03-06
"412","App is crashing","https://itunes.apple.com/us/reviews/id413692909","BISN 2666","8.1",1,"App was fine crashing after update",2019-03-06
"413","Latest update causing issue opening","https://itunes.apple.com/us/reviews/id647176494","Sutherlandrew","8.1",1,"App won’t allow for sign in with latest update",2019-03-06
"414","App crashes right after sign in","https://itunes.apple.com/us/reviews/id203037639","audreykb","8.1",1,"Fix it!!!",2019-03-06
"415","Login","https://itunes.apple.com/us/reviews/id37938374","wacusmu","8.1",1,"I can’t login now after the latest update.",2019-03-06
"416","Keeps crashing!","https://itunes.apple.com/us/reviews/id625714563","Charlie_M84","8.1",1,"Every time I go to sign in it keeps crashing. Seems to be happening after the latest update.",2019-03-06
"417","Would be great again if they fix the most recent update","https://itunes.apple.com/us/reviews/id169183157","Whit81","8.1",3,"I love the app but after this most recent update it keeps shutting itself down before I can even access my account...plz fix ASAP!!",2019-03-06
"418","Recent update","https://itunes.apple.com/us/reviews/id190407092","HandKRFTD","8.1",1,"Recent update is garbage, loads and tries to log me in with facial recognition and then crashes. You guys even rest this before pushing it out to the public? I’d imagine you’d test to see if you can log into your application after making changes. I guess thoughtful development isn’t something worth considering...? Makes me feel a large distrust in your application. Not cool.",2019-03-06
"419","Newest update","https://itunes.apple.com/us/reviews/id207037887","Juiceyb","8.1",1,"New update keeps crashing. 3/6/19",2019-03-06
"420","Upgrade on 3/6","https://itunes.apple.com/us/reviews/id213893716","NCO to Go","8.1",5,"This App has worked seamlessly for a long time. I love the UI. Does most of what I want from my banking App. 
Today it was upgraded and now won’t launch. I deleted and reinstalled the App, same issue. 
Needs a bug fix.",2019-03-06
"421","Crashes","https://itunes.apple.com/us/reviews/id4965624","mail4diop","8.1",2,"Since latest update cannot open the app for it keeps crashing.",2019-03-06
"422","Bug with FaceID login in newest update","https://itunes.apple.com/us/reviews/id125744639","AdamD_84","8.1",1,"Unable to login in newest update. App keeps flipping back to Bank of America logo/startup page every time the camera tries to activate",2019-03-06
"423","Update.","https://itunes.apple.com/us/reviews/id41578317","bobiliny","8.1",1,"Normally I really love the app and it always works. But after the update it’s not not opening it opens try’s to login with Face ID and then force closes. iPhone XR",2019-03-06
"424","Version 8.1 Crashing","https://itunes.apple.com/us/reviews/id101858548","Mas12345678999","8.1",1,"App crashes each time I try to sign in, following update to V8.1.",2019-03-06
"425","New update is glitching","https://itunes.apple.com/us/reviews/id484080202","Truckerpro","8.1",1,"New update is glitching can’t even make it to login.",2019-03-06
"426","Newest update breaks Face ID?","https://itunes.apple.com/us/reviews/id33602900","Seanach","8.1",1,"Since updating I can’t login to the app – it gets stuck in a loop trying to do face ID failing restarting failing and then ultimately quitting the app.",2019-03-06
"427","New Release Crashes","https://itunes.apple.com/us/reviews/id23339361","Adastadt","8.1",1,"New release crashes on open. Please fix ASAP.",2019-03-06
"428","Keeps crashing","https://itunes.apple.com/us/reviews/id102398052","Chiquita12345","8.1",1,"New version keeps crashing. App won’t open",2019-03-06
"429","App crashes","https://itunes.apple.com/us/reviews/id214334904","tob1324","8.1",1,"After this new update the app crashes everytime I try to sign in",2019-03-06
